claim_id,policy_id,customer_id,claim_type,claim_date,claim_amount,status,settlement_date,settlement_amount,branch
963d0337-1af6-48d0-a231-77aacdc0dcac,aeb22d00-376c-4c0b-952c-10a3e7c0944c,7be1e894-16d3-45b9-8633-75f880900a6b,Accident,2027-06-16,219764,Approved,,,Ahmedabad Corporate
701774da-8a99-45b6-aeca-c48016fced7f,de183145-cae7-4539-86c1-3a98751b738f,67a74e4a-ebb3-495f-9247-7b96a64305fb,Third Party Damage,2025-06-02,39209,Settled,2025-06-28,36770.0,Kolkata Central
306226a9-3b17-457a-a94d-f005d42895f3,88ca1610-a4ce-4ae6-9ff3-b9ffe2cdd50e,3385cad0-315c-407d-9c56-ba4e6cf403c5,Theft,2023-07-24,220000,Settled,2023-09-11,202866.0,Lucknow City Center
5e0b6232-4b7c-4019-b256-1810429639b3,15f48024-a971-4001-a36a-43eaec732cd5,9741b6ad-87f5-448e-8e13-2ad034d87426,Third Party Damage,2024-06-03,72486,Settled,2024-08-16,66547.0,Chennai Marina
71af87de-0bcb-4917-a2e7-3f2220fe2fe1,e0a1c971-b661-46ca-b7e2-d740c392373c,188a1782-4d33-47f8-86fb-3b0a6591fcff,Accident,2024-03-05,60000,Under Review,,,Kolkata Central
1c99ed93-fb65-4c97-9d9c-1250006e5a3b,43103574-0db4-4fb1-a461-74ce0ab6663e,2e6a976c-0c40-4fc6-893a-7fa2fc960dba,Own Damage,2026-05-12,136222,Approved,,,Jaipur Business Park
5780ec76-79c2-457b-af04-d9d5ee01aa1e,eab08cb9-72de-4de6-bef3-5e2ac8e750e3,7f5641c4-3519-4cd1-8a7f-f1c7a34a634a,Third Party Damage,2023-09-29,63661,Settled,2023-12-22,57532.0,Lucknow City Center
ba18094b-7229-4f40-8f89-c295f3bff2c2,75b0f96e-d513-4a19-a640-f40a2a211a61,2fee96dc-46f9-4c00-9d2c-704b6df13ca5,Own Damage,2025-07-04,100000,Pending,,,Bangalore Tech Park
8e317cb2-68b8-489d-a222-242789256a57,e2190bbe-5a19-479b-bb62-0848dfc31d29,a4321331-7867-4cbe-8dce-53cb5fd47e6e,Natural Disaster,2023-05-16,54750,Settled,2023-07-08,51615.0,Jaipur Business Park
831dcef6-b4f1-4ea0-8b3d-cb72ce65c959,738ce812-197d-4563-9954-7516ae9de508,cbe937ea-1eb7-4af7-975b-2aafcb18592e,Own Damage,2026-04-05,34107,Under Review,,,Lucknow City Center
173e9b4c-15b3-40f8-9daa-298df3c3648f,59032874-c589-4be4-b8af-adb31d3da26f,f50bf0e0-36b6-429d-bc20-1d045f89e710,Own Damage,2024-12-02,10000,Settled,2025-01-17,9726.0,Hyderabad Hitech
3f5db262-fca4-426e-94bf-835478c87158,335c60db-8ea5-42d0-9e96-206b80262e06,5e4426fe-7414-4d1b-8dd1-f37e3f99cb75,Accident,2025-11-11,248661,Rejected,,,Delhi NCR
58588d46-368d-42ef-9890-7de99d3afe31,61db3553-ad98-4fc0-a206-8acbc84b649e,9abec3a6-d6a7-4fc5-9373-976a0ca64fbf,Third Party Damage,2025-12-12,141426,Settled,2026-01-06,137740.0,Delhi NCR
192b5d71-a4d9-4533-9a38-fa54be46ea32,dad8e3e3-c922-4254-94ab-555350d867ff,2dd71ae7-6889-447b-945f-fe94c4e03dbe,Third Party Damage,2024-02-08,24018,Rejected,,,Jaipur Business Park
4fbf7eb7-2878-4959-8b37-c432102c8b28,c72fbe06-fc8c-41a1-9aae-4151c798838c,fa76abcf-32fd-42ee-872a-8a93a1e31937,Own Damage,2024-02-14,40000,Settled,2024-03-13,38392.0,Jaipur Business Park
61ef0ee2-346e-4de9-ad39-68052e178e7a,0eb9c318-d65b-4734-aeb2-3dd61ca6f225,53ac5378-f052-4c96-af0f-5d9ef2d9e0b7,Third Party Damage,2024-09-27,37975,Settled,2024-12-04,37125.0,Pune IT Park
60890e6c-e604-41c5-b89d-c28ccf8fe680,1f57adaa-0150-4261-bff0-c14a543a2ed3,e1510f93-451d-434f-9329-04afb68faabf,Accident,2023-02-11,75655,Pending,,,Bangalore Tech Park
701270ea-a36a-4a0d-a970-173501d3b25d,f5df37b5-bba8-4239-a148-b6075a188bd5,3da1aa6d-a26b-4c12-b8fd-9bd7a43089ed,Third Party Damage,2025-06-20,86280,Under Review,,,Delhi NCR
40957853-90c2-408a-8e6d-186f7894d4c3,b7a66443-df8e-48b8-ae9c-921a4412bdf4,533e398e-65df-428d-bbe3-bf9fc15299b1,Third Party Damage,2025-06-08,89900,Under Review,,,Chennai Marina
2fbe1013-ffa2-41c5-b922-c33a0a8d4e0e,b5cde27c-23c1-45f9-a70b-f603933f1b98,46fc7f8f-a778-4420-8119-949ecc4682b8,Accident,2026-01-27,197741,Under Review,,,Chennai Marina
d39aa4ab-061a-4f6f-8917-26dfacdf7a9b,7352f11b-7b64-4d98-9031-f684c9b48c75,86284e90-e304-4d40-888d-78deaae15f2e,Accident,2025-01-09,107820,Approved,,,Hyderabad Hitech
0876bbc5-44a9-4499-bf8c-72e3c35f4061,bd53cb4c-5545-4e8d-9575-fb5558bad5c4,bee1d9b6-d010-4f79-96b1-019a8e832fc2,Own Damage,2023-09-16,60000,Settled,2023-10-26,59760.0,Chennai Marina
cb2dc300-7011-4ab8-aaca-4061e8cee0e5,d01163da-8f57-4eff-b125-04e1231649cb,7e719e13-9822-4e14-bbe7-2702f7309e65,Third Party Damage,2025-12-28,132077,Pending,,,Kolkata Central
fadac35e-147d-416d-89dd-012b9063a304,3faf75b6-a3e6-4b55-8cb2-4cd001282bce,3191711d-00ad-496a-9f63-0aea9437c180,Third Party Damage,2023-12-14,80000,Settled,2024-02-24,72010.0,Hyderabad Hitech
14d5bced-f3db-4ddb-8202-a9eeb1d174ed,b7188977-5b38-4fe6-bc8c-2d8b05161218,86e54dd1-e9d5-485a-8408-fa5231c5d64a,Natural Disaster,2023-01-02,324107,Settled,2023-02-08,301512.0,Mumbai Central
0b083142-7fc3-4a5f-8ea4-75680eddf678,621ca23f-b33e-48b7-bdbf-874bd66159e7,755ff4ac-21c5-475f-86d4-fc117d2372d8,Own Damage,2024-08-28,63341,Rejected,,,Hyderabad Hitech
73e202bf-13cc-4781-9d69-b41cb9626917,8159ff54-b835-4788-ab31-70c3c47b14d5,eb7c74a8-f3dd-46e0-96c3-7c88554fa438,Third Party Damage,2024-10-23,160000,Settled,2024-11-27,151600.0,Chennai Marina
c6888413-7981-4a48-98af-3a9c1927ea6d,66ec4b92-4ad2-4115-922a-c879afd70028,fbd5a301-04df-443b-b3e2-c6b2e584cc3a,Accident,2025-07-25,107749,Pending,,,Jaipur Business Park
f9b61e26-4fb0-44b9-adab-7d88fe7da35a,4b264686-9430-4e3d-86ab-99b5fe7d5165,fe914ce0-3d48-484d-a653-68814c80b279,Accident,2025-05-19,73066,Under Review,,,Bangalore Tech Park
e7737a10-a98c-44c2-b48a-a97164dfbe5a,dfaa9d73-3598-4910-b75d-c25d5c8a4e9a,a58d26f0-e7df-49ee-aec9-f9b58b539504,Theft,2026-05-21,20000,Settled,2026-07-06,18365.0,Lucknow City Center
2a4e13de-dedc-4108-afb5-11f5a3b36fde,cb1773fa-1d3e-4cc9-8860-884ee5759a41,51211b25-d226-451e-8258-0b5a2912b755,Accident,2027-09-13,352654,Rejected,,,Pune IT Park
eaba6e04-b453-405a-8723-5c29df99df7c,19399f51-d582-400c-ad5c-e2ac90e56d96,24025a6b-4282-4cce-94e5-d206c45bb21a,Third Party Damage,2024-06-15,40865,Approved,,,Chennai Marina
bd70c452-aea6-47d2-9adf-26bc23475112,f593eaf2-49f0-4903-abda-49566e7934dc,7ae021b6-6f25-49cc-87ba-7d34661cf3ba,Third Party Damage,2026-08-23,87717,Pending,,,Hyderabad Hitech
b53d26cb-1fd0-4fc0-a1e8-7dbaf1987a82,5126668e-c42d-427b-af00-659e00a73640,855912c1-9703-4e7e-b9df-b967ad846447,Accident,2023-01-23,91580,Pending,,,Mumbai Central
a81befe9-f2e9-4311-ae5d-ee14a276ac11,ef810336-86cf-4cd2-a4cc-34d8090e36e4,464eaf39-cadd-4b01-9070-eb360dcec905,Natural Disaster,2024-10-15,213787,Settled,2025-01-05,197631.0,Hyderabad Hitech
c9668e92-1da2-4c88-9514-055a72355afb,8fb6a566-88b6-4239-bed5-e88302a6f10b,82a6074b-fccf-4670-bb75-f97b4777a1ad,Accident,2025-04-07,488037,Settled,2025-05-06,454715.0,Mumbai Central
93b0f5fe-f29f-4fa8-820e-d4aa91b54485,b46e97b8-367f-4b66-bb9d-32e465075fbb,53ac5378-f052-4c96-af0f-5d9ef2d9e0b7,Accident,2023-04-04,55668,Settled,2023-04-30,54861.0,Pune IT Park
0cebe7f1-4f83-4696-b272-709afd8b4546,14b86910-2676-4f91-b66d-a8b7fb85bdf8,986ce81d-0430-4fc3-b2fc-8f80be928127,Accident,2026-01-07,50000,Settled,2026-02-27,45398.0,Ahmedabad Corporate
106840f2-d3b2-4084-8fae-4ae65ab696a7,b91c4e4a-de48-4ace-a025-2d9b3aee0809,701249aa-3cde-4ae0-8d11-a8168a6bf518,Theft,2023-09-06,40000,Under Review,,,Lucknow City Center
b1947fc5-b76d-4c9b-9161-32892f750413,de1c41f6-7c03-4fc0-9530-353f4db9b942,99427db5-98ec-428e-a89d-f6e419cf5ad0,Accident,2023-11-03,30000,Settled,2023-12-12,29403.0,Delhi NCR
436dd4cb-a408-4214-9bf9-942d48dd9b13,ee007177-7a45-4f13-93dd-e99a3cdbb2ea,310552ff-6cb5-4b5e-a22b-5771b1b02c08,Accident,2023-07-20,20000,Settled,2023-09-04,18389.0,Lucknow City Center
924b92cb-9792-4745-908a-87a784f52412,e0139d25-630d-4bed-9312-0de1c4299744,abdbaf4c-f8d9-4d18-a461-6d3a28947734,Own Damage,2025-09-02,30000,Settled,2025-11-02,29925.0,Jaipur Business Park
c9dbce10-2169-47ed-af61-d8f20734c5ac,fd3aacc6-76c8-4410-9590-82dbc1723160,0773e0fd-8a53-4150-bffe-e34a6510fa8b,Natural Disaster,2023-12-12,87078,Settled,2024-03-04,85236.0,Hyderabad Hitech
368e73a9-b016-4cd3-8641-e3940975f3a1,b2f38299-f044-43a1-bba3-6360e4832ead,45bf1fdb-ba02-43c8-aa57-f53a11169d33,Theft,2024-12-07,370000,Under Review,,,Pune IT Park
00511426-0730-4750-9a90-74d64a8fac9e,f6cf538d-3480-4555-91dd-2740f78d241c,e4c0f53a-a1a0-455a-9ef9-ac0af1a1e613,Natural Disaster,2025-03-20,136958,Settled,2025-04-07,123453.0,Delhi NCR
4cc4723f-04ad-4b7a-9097-fa2d3cf923c5,f2049a41-8f39-4cda-8b00-369bcb795a10,f16a3cd7-0681-487e-a0ca-d0bcd744e077,Accident,2025-09-16,90000,Settled,2025-10-27,86483.0,Pune IT Park
ba3b9b19-7a33-4ab5-bfc9-9ea318f1baef,49763c78-0648-4c0c-99cd-0866d8f872f8,7d373790-89fa-4595-86eb-7ea681216d6e,Own Damage,2025-05-25,106154,Approved,,,Kolkata Central
89f208cd-057f-425c-9258-32125f4dd303,b0997004-b6c3-4535-8aa8-7c2bff97b9b3,fabbacc1-ca36-44d8-848c-b64b938ad6f2,Accident,2023-07-17,40000,Pending,,,Ahmedabad Corporate
aed5113b-8c7f-48a5-95ae-17a15d9b3aed,31a8729b-e62b-4a2c-bc72-425739affc59,daaae949-195c-4930-9d81-6fc7d15646df,Own Damage,2024-05-23,68532,Settled,2024-06-11,65448.0,Ahmedabad Corporate
0eecbe87-2aaf-42f3-8dfc-32e76223eab8,4fdd84f4-28a7-4236-80c3-81c111e4aab2,faa573a3-c9eb-4d70-8e3a-05971c6820e4,Accident,2026-03-30,181268,Settled,2026-06-22,168521.0,Lucknow City Center
a4e2529a-f01f-4bd0-bec3-021407cd89a3,42b8f628-5d23-452e-9cac-8a30349147ee,d739f96b-3c09-4c10-a4cb-329e43e19979,Accident,2024-10-16,94620,Under Review,,,Bangalore Tech Park
24ca49b4-4282-408b-8b73-da4ee5f1b4a6,3a22e892-43d4-4336-8931-db2dc86e2a88,c40583b5-d918-48d6-bfda-6d937023568f,Accident,2026-08-13,330081,Settled,2026-11-07,314678.0,Hyderabad Hitech
7dfa1cca-73d9-4a7c-95ed-193980bb1d05,9ce21aab-f034-410c-a597-5938fdea7dc2,dd676303-a771-43c5-b403-3b1528033563,Third Party Damage,2024-10-12,93647,Rejected,,,Jaipur Business Park
cae2afdf-53d5-423b-bf3c-37e552341b00,7be82414-31c9-4993-be6f-2702ee3c49e1,4a84b00f-a4cf-429f-a5b6-912434b5f34c,Own Damage,2025-10-25,40000,Settled,2025-12-08,36293.0,Lucknow City Center
ff0efd57-b017-4563-b1f6-0662d1966c26,4ff2c5b7-5352-4b64-95d0-e6071535fcb2,28c745fb-d5c6-47fb-9ea7-e9783814a2c0,Theft,2024-07-01,250000,Settled,2024-08-18,247862.0,Jaipur Business Park
76b031b6-3955-4344-8763-2159d354a17b,8000b039-5b40-4a02-a4f5-953d38d51e5d,2e1bd743-0c21-49fc-91d4-300ab1f3351c,Accident,2023-06-14,520283,Pending,,,Hyderabad Hitech
76af46c7-fbc6-4792-82eb-bfe0e9815b55,7c79884d-a3ee-4f98-a0ea-c7ea24673414,f1c469f4-6895-49ea-9986-8130f27e5fee,Own Damage,2024-02-12,51281,Pending,,,Bangalore Tech Park
2e3379c4-82f0-4a91-916e-fe229d6f5fb3,2eea2fdb-eb1a-4dad-887a-c27be2eb0ce1,376aa0a9-8fff-4319-98f5-e18317dfc2d0,Accident,2026-03-28,325605,Settled,2026-04-17,298294.0,Chennai Marina
6a90656e-ad78-46e1-88a5-25a04f9d23d8,23733001-5d76-43b7-9ee9-957e0dbd2e9d,99427db5-98ec-428e-a89d-f6e419cf5ad0,Accident,2022-07-28,336757,Under Review,,,Delhi NCR
59a5d85a-deb6-4d16-9269-d5ece786e991,d957e868-cf02-4c03-8e0f-98fd62f101fa,452c8db4-a281-488e-bedd-06851a2e7789,Natural Disaster,2025-06-04,80000,Settled,2025-07-01,79701.0,Bangalore Tech Park
31e5a1e3-55c8-4d49-a616-15e0cf313816,55ad8dfc-db84-45e4-8a22-0b8aeacaab6e,bdc822f2-16f6-41e5-bf8a-4278939283f9,Accident,2025-06-05,20000,Settled,2025-08-01,19923.0,Delhi NCR
a3b89480-4369-4de4-ae24-05587fefcc22,5e67ce86-4bce-4027-8ed2-01a66a9c7ea7,64858e27-587c-4c7a-9472-9e3f8a94bc2c,Accident,2023-03-23,180637,Pending,,,Hyderabad Hitech
115fe2fb-ad65-408f-a986-02704d9ff8ae,e1b202a3-b0f0-4098-9d3d-02ab792e7e7b,8b0ce5e2-c196-452a-bc19-e44c80e78f73,Third Party Damage,2024-10-18,30000,Under Review,,,Chennai Marina
c4577f94-bc66-4dae-9dc8-a3f19e0a4cd6,cbbe7022-54b8-40d0-b5ce-52f20c2fdd21,64b783fc-ca7a-49cf-a70c-75fac07b3cf9,Own Damage,2024-05-24,20000,Settled,2024-07-16,19816.0,Bangalore Tech Park
b0cd5b71-294b-41e7-9c3d-d19bbf39d9d3,04319ca7-04f5-49c9-bd57-6bcf44454832,3401d49f-54e7-4397-9735-fb96eafeee37,Natural Disaster,2024-03-18,261176,Settled,2024-06-05,255796.0,Chennai Marina
4ac0ee5d-9f9c-467d-92b1-d451630eba5b,2a863db1-0928-4d21-bf21-e5aacfbb704d,ef4ad990-5d55-4ec8-842a-978b79eddc09,Accident,2024-05-01,334982,Settled,2024-07-27,325340.0,Delhi NCR
d91b8b2d-d6c8-449d-aea6-03cb9366a2cc,7aae9a24-21ee-4271-8602-24599f108952,83d3ac85-172f-4a2a-a330-0d253108133d,Own Damage,2023-08-10,85350,Settled,2023-09-08,84229.0,Delhi NCR
d7dfc1b3-99d8-4866-8112-14741c9560d0,37fc505d-f1df-4aa4-a804-7c67b435df8a,14ae616f-e67d-427d-9852-405e82fc48ea,Theft,2024-02-16,240000,Settled,2024-04-06,236485.0,Mumbai Central
2bdec436-7fa9-4e93-8f1b-6a89d9b2cb3d,4d96d6f3-e293-495b-a9ce-125d17f4adbf,bfce5d05-8fdd-4691-bf37-ad99f473a950,Accident,2025-01-05,137615,Settled,2025-02-25,126748.0,Ahmedabad Corporate
67935e48-8aff-4bcd-8f44-25eacbef408b,2af082d4-27dd-43c0-9234-961005385813,742e48e0-f0dd-4d44-a52b-3330c28b8c4e,Own Damage,2025-06-18,120397,Under Review,,,Delhi NCR
e0cc69d3-0862-407b-a0b5-af3f8c74075a,25ac9842-8286-42d8-b0f6-ebf3003d0cbf,d8eb6eba-2677-4e8e-abcb-bd8b3193db4b,Third Party Damage,2024-04-06,93865,Settled,2024-06-28,85586.0,Jaipur Business Park
762cc96a-0241-43d0-88d1-5398ff52a594,eab9aa95-65e7-4fa0-9c9c-b4e29c009b4e,83e0683d-5e93-4758-a2db-2dbdc6e90ac4,Third Party Damage,2024-09-22,38052,Settled,2024-10-19,34601.0,Hyderabad Hitech
3642f25d-c1ce-4467-8619-80480cc066c9,6630a09a-b993-4bee-ad9d-60e483a3e183,7d594df1-6b71-438b-8e2c-23e12b73c374,Own Damage,2028-01-11,138407,Settled,2028-03-29,136472.0,Pune IT Park
20ee76e0-b938-420d-9a2b-eea06436a6a8,5dea7ce9-a6a7-40ac-9624-d7edcb35635c,735b6078-b06f-48dd-b5d3-6ac38e3a7890,Third Party Damage,2023-09-30,43461,Settled,2023-12-13,43168.0,Jaipur Business Park
535e31d3-2ed1-49d4-8e96-4ab0a2da7de2,57c73e12-7fe4-495b-bf4b-8e71d34d0166,51320000-87f5-4302-9fda-056132651c57,Own Damage,2025-08-25,169019,Approved,,,Bangalore Tech Park
3b63b054-6233-4e99-aedc-ab24b34455d3,d084a6db-0f73-4928-8330-d7d9a5061c53,ce8c3d86-9697-4200-828f-587b92ae4267,Own Damage,2027-01-17,137973,Settled,2027-04-08,130719.0,Bangalore Tech Park
dda2c657-74b8-47a0-84fe-04315876c3e7,d3fe8442-49d7-4be2-a4fe-2bb89bda4e12,9741b6ad-87f5-448e-8e13-2ad034d87426,Accident,2025-05-16,169387,Settled,2025-07-14,154759.0,Chennai Marina
433728c3-a736-4b82-8f97-2e85ef6c8421,df0eae75-0094-4b16-b895-edf481b14f50,ae462298-bf88-4d7b-acc5-76b53ab6efe6,Accident,2024-10-19,258059,Settled,2024-12-29,251468.0,Lucknow City Center
62a3ad2c-31f1-453c-8f16-6a82b655f5a9,868c75a0-ec59-4ac3-8daf-3f695380ba13,70d19d2d-b014-4932-8982-538de72e6bdb,Accident,2023-09-04,188043,Settled,2023-09-25,175289.0,Chennai Marina
ca409084-f0f8-4cfd-b1b0-6f947a382b76,a67eb3e6-9854-40fb-8671-89716973524a,9bb2a782-3bbb-4a26-aba3-750020883799,Accident,2025-02-25,48512,Settled,2025-04-21,45577.0,Delhi NCR
c6386ecc-0601-424a-a728-549aee145c3c,14980580-b5df-45e5-9fbf-f6371b26a7d9,1bb6bc9f-bad5-420f-9734-72e226a1e7eb,Accident,2024-03-06,125106,Under Review,,,Lucknow City Center
d9c887ed-eb7b-42c9-94b2-5213751fac8e,53ebbf13-02c1-4d0d-a1fb-84104d2fca17,bdedc250-68a6-4625-b784-494308a2a569,Own Damage,2023-01-30,34617,Rejected,,,Ahmedabad Corporate
bc21594c-6cb3-461c-b775-78b7f291303d,4ca50dd7-d781-416d-ad06-86329e558adc,faa573a3-c9eb-4d70-8e3a-05971c6820e4,Accident,2027-10-23,773729,Settled,2028-01-02,759184.0,Lucknow City Center
af2ec245-ed5b-4cee-a416-258a6b87e595,4f44ea47-8563-495d-a611-2ecf6aa38121,380769a8-0d47-4e7a-84da-d11fe4f816a6,Own Damage,2023-06-11,70000,Settled,2023-08-05,65045.0,Lucknow City Center
28dfc9dd-eb2c-4684-bb00-334ea418bc75,df23d2f8-2ab8-48d6-b9e5-bd62ab75d9e8,297ede4f-21b1-4e38-9611-e9cce746eb00,Third Party Damage,2024-12-22,140000,Pending,,,Bangalore Tech Park
afaead89-0486-4a8e-bbfd-725f84c5d5f1,57948e6f-6c0b-4bda-b445-f864d11dffd8,46fc7f8f-a778-4420-8119-949ecc4682b8,Accident,2024-12-29,113623,Settled,2025-02-27,112250.0,Chennai Marina
5c11d009-c76e-43f3-b6eb-cd5ce03b88d4,2e25d6d6-1215-475f-8120-f00b0a441fa4,8f144b6a-13e8-49fc-a674-3b7dcc89b694,Theft,2026-04-21,1120000,Pending,,,Delhi NCR
38222848-a8e6-4f67-aeaa-b30eda0d1fa4,25ac9842-8286-42d8-b0f6-ebf3003d0cbf,d8eb6eba-2677-4e8e-abcb-bd8b3193db4b,Own Damage,2024-07-15,190953,Pending,,,Jaipur Business Park
98cb53cd-d759-4ee4-b7ca-a23c1f9d1b71,cb96d8ce-3652-42bc-8c7a-25262f35a2c9,f471a732-3fa8-4733-a3ea-b38158b9d311,Theft,2023-12-16,150000,Under Review,,,Delhi NCR
8190a7ee-af97-453d-9cfc-d165136a1a7a,d91d3bb9-7c71-4d70-afe5-ed55094fdaab,06c6299a-64c9-4822-adfd-a6ab6574af84,Own Damage,2024-10-04,47282,Settled,2024-10-22,45556.0,Lucknow City Center
18113986-e2b4-4409-92cb-ee3dc74e6a3a,57948e6f-6c0b-4bda-b445-f864d11dffd8,46fc7f8f-a778-4420-8119-949ecc4682b8,Third Party Damage,2024-10-06,52887,Settled,2024-11-28,52151.0,Chennai Marina
552210f5-710e-42b3-9efa-b757de475b7d,57293e19-9abf-4a23-a93c-f4f81c3bbf0e,dffcf1cf-f09e-41b6-8a01-7a26b6559b54,Own Damage,2023-11-07,87333,Pending,,,Delhi NCR
5b261db6-191c-40f6-a516-d751e356baa0,9ddff493-e53c-426c-83ed-8ae86aa3e9e9,52827ed9-7b96-4e27-bcef-b4264556ae32,Accident,2023-06-29,104642,Settled,2023-09-21,101695.0,Chennai Marina
1f215d8d-a908-4353-b942-9fe06d96ce04,ea33a6ac-897a-4b6b-9ee6-c9c2bbb12383,94b27018-1baa-4f1f-8286-bda5c786eec1,Own Damage,2024-04-25,203399,Settled,2024-05-15,201002.0,Delhi NCR
989d13b6-ff04-4f74-986e-f458edf3fe42,e10cb109-8d85-4849-a26a-fc4c582a8940,d367120b-2ebc-4a3e-ba6e-3ad078335093,Accident,2025-02-19,339266,Approved,,,Hyderabad Hitech
618a5d87-478c-459b-ab83-1fe81d6b8625,f3c92fb2-3e38-4e12-bbcd-5e0a03df78b8,f61d63ca-29d2-4e82-817e-3bffc11acc50,Own Damage,2025-01-17,45895,Settled,2025-03-22,42242.0,Ahmedabad Corporate
714d5f23-e6e3-4155-bee7-76920309453d,3b054708-adf9-4f10-95f4-715c2018ae4a,e00e287f-7dae-442a-85f8-181ee507eb51,Accident,2024-06-01,232305,Settled,2024-06-20,211949.0,Jaipur Business Park
6a718bba-17e1-4443-b1ed-999efd374a94,deb31064-4a61-457c-be47-7f3af2bbae62,99d10b06-1812-4113-9757-bebedf64fa85,Natural Disaster,2025-12-13,272506,Pending,,,Lucknow City Center
e4a85072-788c-4666-9a1f-fb27e7abccf0,1e65b980-d6a8-4339-af04-007bcd17fe2b,3a0691cd-2198-47f7-8d77-0e8b801f76d5,Own Damage,2025-10-30,135524,Settled,2025-12-10,131888.0,Hyderabad Hitech
aa3144dc-9fe3-4a91-819a-47f2abed88d3,20f050d7-9852-4968-acf5-290f541d8121,84444c06-afa6-47e9-aa5e-6d3fad56abd2,Own Damage,2024-08-06,50000,Pending,,,Chennai Marina
2928a7f1-49a8-4ca0-bc25-544d82a24ca5,0fc673d0-7024-4f9a-8ed8-781e9445f9a9,463099d9-6795-4425-978f-cae1ea243593,Own Damage,2024-05-09,86080,Settled,2024-07-04,79058.0,Chennai Marina
670fb2b4-57c6-4aa9-90dd-f9f1603f715e,51ef1ad8-c3bd-4865-af86-da01d0c9f5c5,5af4f66d-5d70-47a4-a5a7-276d5b185146,Third Party Damage,2025-02-01,93221,Settled,2025-02-16,84051.0,Ahmedabad Corporate
6940bb85-df28-4681-a7f3-ec74c193a6eb,a003737f-46ae-457b-aaaf-941cddd4b637,432844cf-a887-4514-a297-cafbed57a3dc,Own Damage,2025-07-20,58244,Settled,2025-10-06,53758.0,Chennai Marina
e000ef68-73ad-45f3-8cc9-a8129a978600,64a3b19e-1b1f-4dc9-a268-3b62f8a93d65,b486c86c-db2e-41fc-bd66-e4369f95911d,Own Damage,2024-08-10,145058,Settled,2024-10-01,144603.0,Chennai Marina
4e32f821-54e3-4a1b-9d7a-3e2f8eca0d48,ae521e6f-1ad3-4ebd-8571-cbf6aaddb323,ae920e74-4d3e-4930-aa82-a937e6d7e587,Own Damage,2022-10-17,87707,Settled,2022-11-11,81675.0,Mumbai Central
e93223a1-d513-482a-ac6a-d9ebb5d9adb6,c0aa2ec0-1eb9-49ec-97da-7a612ab0a460,ea451a89-26f0-440c-81ba-7380f3da1cbe,Accident,2025-03-08,56739,Settled,2025-05-02,54379.0,Pune IT Park
86d02ea3-402e-4ff6-945b-0826d56faea1,cbb04c3e-a307-47e1-94cc-52e184e3e99a,c59171e9-1589-43df-b923-9b6b09e393a8,Natural Disaster,2024-04-25,62272,Pending,,,Delhi NCR
ab30e901-f02b-4031-8622-a4b96b52c826,6a0c7f96-c362-4fb9-ba4a-d1571ab0ae3d,55d5e347-72ae-4367-b9b8-96e34b0793f7,Third Party Damage,2023-08-23,73650,Rejected,,,Bangalore Tech Park
248bc983-b6e7-4493-a254-97a5713424c2,b4f87829-e167-4a87-8af5-6dc0e72fe275,e4764b93-6688-46c2-9500-10f15cfd6f51,Own Damage,2023-10-23,40000,Settled,2024-01-11,39886.0,Kolkata Central
9ec2f909-ad50-4460-9e53-c901ead77f24,76ee5879-ec55-48d9-a1ea-7f6e7f7f886d,497ca452-6dc0-49ab-867a-7ef733520e42,Accident,2025-01-21,123360,Settled,2025-03-17,113001.0,Kolkata Central
380eb2c0-43ad-437b-ba5c-cb4c8ca2905c,88745cad-625c-4f13-aa29-915e9aae95df,29b7459a-011f-46d5-a87b-60a7995de3df,Third Party Damage,2025-12-13,10904,Pending,,,Pune IT Park
4a6e73d0-454e-4612-9081-554b5fe54ca1,171cf7da-9f5d-488b-b06e-af342e9ea975,08636f55-2d18-4593-8eb9-306cf1bbafc9,Accident,2024-02-09,273363,Settled,2024-05-04,262142.0,Jaipur Business Park
0c609714-5d59-492a-a6c2-be7f4ee568bc,60f77d3b-5252-4d21-8ac5-450536c0e764,3191711d-00ad-496a-9f63-0aea9437c180,Accident,2027-01-17,556290,Settled,2027-03-09,533807.0,Hyderabad Hitech
b7ecd8ce-caaf-4d31-b1e6-61662eea9130,a7ad2e43-1611-4b92-8104-145395a65eda,e3327e61-42d7-4c5d-9748-8e62f7873c9f,Accident,2024-09-09,70000,Pending,,,Mumbai Central
f93db222-22d7-4bfd-bda2-329ecaa5aed4,27a72ce6-341d-41ef-9937-7e05c940682f,d6896937-6f9f-4bc0-85a4-085b1332e3e7,Third Party Damage,2024-12-27,90304,Settled,2025-02-19,88151.0,Mumbai Central
0a38c3df-41c8-4d7e-8109-1ba033267ff8,044741cb-7fcf-46ea-b384-08641384f185,4954b2db-e3ba-485c-bd5e-a649f85d3340,Accident,2025-04-19,96737,Settled,2025-05-28,91142.0,Pune IT Park
3074c3d7-4e19-40dc-b2e6-85260a10f0bc,2900618d-742a-4140-a822-cce752848352,17fe3dd8-88f1-4d86-a4fc-20e6283eb260,Third Party Damage,2023-06-09,30000,Approved,,,Bangalore Tech Park
ddc9aa34-23d4-4d03-81f4-5adaf0f4abd3,3aeb7196-0397-4466-a0f4-db72aac69160,2485a507-a434-4cdc-977e-2ff821e49d80,Accident,2024-03-11,81677,Settled,2024-05-31,76819.0,Pune IT Park
